run_id,run_datetime,platform,region,chain_or_seller,store_id,product_id_platform,discount_id,product_title_raw,normalized_product_key,detected_brand,core_dairy_category,product_type,pack_size,original_price,current_price,discount_amount,discount_percent,availability_status,current_active_flag,quantity_if_available,promo_badges,snapp_score_proxy,source_json_path,source_csv,run_datetime_parsed,is_core_dairy
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت هایپر نفس - یاران دریان (جردن),114801,4091790,4302815473,هویج 1 کیلوگرمی,unknown | non_dairy_or_excluded |  | 1 کیلوگرمی | هویج 1 کیلوگرمی,unknown,non_dairy_or_excluded,,1 کیلوگرمی,95000,69350,25650,27.0,active,True,5,[],3301,data.vendors[0].products[6],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت هایپر نفس - یاران دریان (جردن),114801,4087526,4302815450,پنیر فتا دوشه هراز 400 گرمی,هراز | پنیر | پنیر فتا | 400 گرمی | پنیر فتا دوشه هراز 400 گرمی,هراز,پنیر,پنیر فتا,400 گرمی,179000,123510,55490,31.0,active,True,14,[],3373,data.vendors[0].products[3],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,True
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت هایپر نفس - یاران دریان (جردن),114801,9725227,4302815422,پودر قهوه فوری 2 در 1 بوکشتاین 20 عددی,unknown | non_dairy_or_excluded |  | 20 عددی | پودر قهوه فوری 2 در 1 بوکشتاین 20 عددی,unknown,non_dairy_or_excluded,,20 عددی,635000,431800,203200,32.0,active,True,45,[],3365,data.vendors[0].products[4],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت هایپر نفس - یاران دریان (جردن),114801,9778345,4302815430,پودر قهوه فوری 3 در 1 بوکشتاین 24 عددی,unknown | non_dairy_or_excluded |  | 24 عددی | پودر قهوه فوری 3 در 1 بوکشتاین 24 عددی,unknown,non_dairy_or_excluded,,24 عددی,480000,321600,158400,33.0,active,True,21,[],3436,data.vendors[0].products[0],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت هایپر نفس - یاران دریان (جردن),114801,15010835,4302815461,پودر کافی میکس 2 در 1 بدون قند نسکافه 24 عددی,unknown | non_dairy_or_excluded |  | 24 عددی | پودر کافی میکس 2 در 1 بدون قند نسکافه 24 عددی,unknown,non_dairy_or_excluded,,24 عددی,940000,695600,244400,26.0,active,True,118,[],3338,data.vendors[0].products[5],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت هایپر نفس - یاران دریان (جردن),114801,4417004,4302815426,چیپس سرکه ای مزمز 65 گرمی,unknown | non_dairy_or_excluded |  | 65 گرمی | چیپس سرکه ای مزمز 65 گرمی,unknown,non_dairy_or_excluded,,65 گرمی,70000,46900,23100,33.0,active,True,16,[],10225,data.vendors[0].personalizedProducts[7],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت هایپر نفس - یاران دریان (جردن),114801,4088583,4302815463,چیپس نمکی مزمز 65 گرمی,unknown | non_dairy_or_excluded |  | 65 گرمی | چیپس نمکی مزمز 65 گرمی,unknown,non_dairy_or_excluded,,65 گرمی,70000,32900,37100,53.0,active,True,139,[],10323,data.vendors[0].personalizedProducts[1],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت هایپر نفس - یاران دریان (جردن),114801,4088586,4302815452,چیپس پیاز و جعفری مزمز 65 گرمی,unknown | non_dairy_or_excluded |  | 65 گرمی | چیپس پیاز و جعفری مزمز 65 گرمی,unknown,non_dairy_or_excluded,,65 گرمی,70000,43400,26600,38.0,active,True,62,[],10251,data.vendors[0].personalizedProducts[4],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت هایپر نفس - یاران دریان (جردن),114801,4091896,4302815469,کالباس قارچ و مرغ ۵۵٪ سولیکو کاله 300 گرمی,کاله | non_dairy_or_excluded |  | 300 گرمی | کالباس قارچ و مرغ ۵۵٪ سولیکو کاله 300 گرمی,کاله,non_dairy_or_excluded,,300 گرمی,424000,318000,106000,25.0,active,True,4,[],3423,data.vendors[0].products[1],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4083530,4302879160,اسپری چند منظوره سطوح سبز دامستوس 750 میلی لیتری,unknown | non_dairy_or_excluded |  | 750 میلی لیتری | اسپری چند منظوره سطوح سبز دامستوس 750 میلی لیتری,unknown,non_dairy_or_excluded,,750 میلی لیتری,345000,251850,93150,27.0,active,True,8,[],3293,data.vendors[11].products[4],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4087729,4302879152,بستنی بیسکورول وانیلی میهن 60 گرمی,میهن | non_dairy_or_excluded |  | 60 گرمی | بستنی بیسکورول وانیلی میهن 60 گرمی,میهن,non_dairy_or_excluded,,60 گرمی,70000,50400,19600,28.0,active,True,11,[],10183,data.vendors[11].personalizedProducts[9],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4087371,4302879143,بستنی ویفرنا زعفرانی میهن 75 گرمی,میهن | non_dairy_or_excluded |  | 75 گرمی | بستنی ویفرنا زعفرانی میهن 75 گرمی,میهن,non_dairy_or_excluded,,75 گرمی,50000,10000,40000,80.0,active,True,17,[],10311,data.vendors[11].personalizedProducts[2],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4086982,4302879149,بستنی چوبی وانیلی کلاسیک میرکس میهن 60 گرمی,میهن | non_dairy_or_excluded |  | 60 گرمی | بستنی چوبی وانیلی کلاسیک میرکس میهن 60 گرمی,میهن,non_dairy_or_excluded,,60 گرمی,50000,10000,40000,80.0,active,True,65,[],10310,data.vendors[11].personalizedProducts[3],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,7244153,4302879148,بیسکویت با مغز شکلات فندقی های بای شیرین عسل 100 گرمی,unknown | non_dairy_or_excluded |  | 100 گرمی | بیسکویت با مغز شکلات فندقی های بای شیرین عسل 100 گرمی,unknown,non_dairy_or_excluded,,100 گرمی,40000,20000,20000,50.0,active,True,54,[],10288,data.vendors[11].personalizedProducts[5],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4088334,4302879168,بیسکویت سبوس دار ساقه طلایی مینو 200 گرمی,unknown | non_dairy_or_excluded |  | 200 گرمی | بیسکویت سبوس دار ساقه طلایی مینو 200 گرمی,unknown,non_dairy_or_excluded,,200 گرمی,70000,50400,19600,28.0,active,True,200,[],10184,data.vendors[11].personalizedProducts[8],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,9757915,4302879127,سس سالاد سزار دلوسه 390 گرمی,دلوسه | non_dairy_or_excluded |  | 390 گرمی | سس سالاد سزار دلوسه 390 گرمی,دلوسه,non_dairy_or_excluded,,390 گرمی,373500,306270,67230,18.0,active,True,5,[],3081,data.vendors[11].products[9],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4081317,4302879120,سس هزار جزیره کاله 450 گرمی,کاله | non_dairy_or_excluded |  | 450 گرمی | سس هزار جزیره کاله 450 گرمی,کاله,non_dairy_or_excluded,,450 گرمی,320000,240000,80000,25.0,active,True,7,[],3318,data.vendors[11].products[3],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4081941,4302879158,سس گوجه فرنگی کاله 375 گرمی,کاله | non_dairy_or_excluded |  | 375 گرمی | سس گوجه فرنگی کاله 375 گرمی,کاله,non_dairy_or_excluded,,375 گرمی,120000,80400,39600,33.0,active,True,4,[],3351,data.vendors[11].products[2],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4085180,4302879126,سیروپ موهیتو سن ایچ 780 گرمی,unknown | non_dairy_or_unknown |  | 780 گرمی | سیروپ موهیتو سن ایچ 780 گرمی,unknown,non_dairy_or_unknown,,780 گرمی,370000,355200,14800,4.0,active,True,3,[],3398,data.vendors[11].products[0],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4087432,4302879122,شیر کاکائو کم چرب تازه دامداران 230 میلی لیتری,دامداران | شیر | شیر کاکائو | 230 میلی لیتری | شیر کاکائو کم چرب تازه دامداران 230 میلی لیتری,دامداران,شیر,شیر کاکائو,230 میلی لیتری,56000,36400,19600,35.0,active,True,10,[],10230,data.vendors[11].personalizedProducts[6],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,True
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4085626,4302879146,نوشابه کولا کوکاکولا 1.5 لیتری,unknown | non_dairy_or_unknown |  | 1.5 لیتری | نوشابه کولا کوکاکولا 1.5 لیتری,unknown,non_dairy_or_unknown,,1.5 لیتری,111000,61050,49950,45.0,active,True,21,[],10343,data.vendors[11].personalizedProducts[1],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4087585,4302879128,پنیر سفید کم چرب روزانه 510 گرمی,روزانه | پنیر | پنیر سفید | 510 گرمی | پنیر سفید کم چرب روزانه 510 گرمی,روزانه,پنیر,پنیر سفید,510 گرمی,298000,223500,74500,25.0,active,True,7,[],3388,data.vendors[11].products[1],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,True
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,15018143,4302879166,پودر قهوه فوری گلد نسکافه 100 گرمی,unknown | non_dairy_or_excluded |  | 100 گرمی | پودر قهوه فوری گلد نسکافه 100 گرمی,unknown,non_dairy_or_excluded,,100 گرمی,1250000,987500,262500,21.0,active,True,6,[],3129,data.vendors[11].products[8],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,15010835,4302879156,پودر کافی میکس 2 در 1 بدون قند نسکافه 24 عددی,unknown | non_dairy_or_excluded |  | 24 عددی | پودر کافی میکس 2 در 1 بدون قند نسکافه 24 عددی,unknown,non_dairy_or_excluded,,24 عددی,980000,774200,205800,21.0,active,True,32,[],3235,data.vendors[11].products[6],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,15010836,4302879164,پودر کافی میکس 3 در 1 Strong نسکافه 24 عددی,unknown | non_dairy_or_excluded |  | 24 عددی | پودر کافی میکس 3 در 1 Strong نسکافه 24 عددی,unknown,non_dairy_or_excluded,,24 عددی,686000,535080,150920,22.0,active,True,24,[],3269,data.vendors[11].products[5],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4088583,4302879157,چیپس نمکی مزمز 65 گرمی,unknown | non_dairy_or_excluded |  | 65 گرمی | چیپس نمکی مزمز 65 گرمی,unknown,non_dairy_or_excluded,,65 گرمی,70000,32900,37100,53.0,active,True,27,[],10300,data.vendors[11].personalizedProducts[4],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4088652,4302879141,چیپس نمکی چی توز 65 گرمی,unknown | non_dairy_or_excluded |  | 65 گرمی | چیپس نمکی چی توز 65 گرمی,unknown,non_dairy_or_excluded,,65 گرمی,70000,50400,19600,28.0,active,True,16,[],10186,data.vendors[11].personalizedProducts[7],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4092448,4302879121,کالباس خشک گوشت 60% کاله 300 گرمی,کاله | non_dairy_or_excluded |  | 300 گرمی | کالباس خشک گوشت 60% کاله 300 گرمی,کاله,non_dairy_or_excluded,,300 گرمی,511000,403690,107310,21.0,active,True,6,[],3193,data.vendors[11].products[7],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت ولیعصر (ولیعصر),116976,4089440,4302879151,کیک وانیل کاکائویی با کرم فندقی تاینی شیرین عسل 70 گرمی,unknown | non_dairy_or_excluded |  | 70 گرمی | کیک وانیل کاکائویی با کرم فندقی تاینی شیرین عسل 70 گرمی,unknown,non_dairy_or_excluded,,70 گرمی,30000,300,29700,99.0,active,True,8,[],10352,data.vendors[11].personalizedProducts[0],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,4925014,4302711294,اسنک پنیری طلایی چی توز 90 گرمی,unknown | non_dairy_or_excluded |  | 90 گرمی | اسنک پنیری طلایی چی توز 90 گرمی,unknown,non_dairy_or_excluded,,90 گرمی,90000,70200,19800,22.0,active,True,17,[],10116,data.vendors[9].personalizedProducts[7],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,5024718,4302711277,اسنک پنیری موتوری چی توز 95 گرمی,unknown | non_dairy_or_excluded |  | 95 گرمی | اسنک پنیری موتوری چی توز 95 گرمی,unknown,non_dairy_or_excluded,,95 گرمی,90000,70200,19800,22.0,active,True,27,[],10115,data.vendors[9].personalizedProducts[8],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,4089622,4302711279,اسنک کرانچی پنیری چی توز 90 گرمی,unknown | non_dairy_or_excluded |  | 90 گرمی | اسنک کرانچی پنیری چی توز 90 گرمی,unknown,non_dairy_or_excluded,,90 گرمی,100000,80000,20000,20.0,active,True,42,[],10086,data.vendors[9].personalizedProducts[9],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,4083530,4302711301,اسپری چند منظوره سطوح سبز دامستوس 750 میلی لیتری,unknown | non_dairy_or_excluded |  | 750 میلی لیتری | اسپری چند منظوره سطوح سبز دامستوس 750 میلی لیتری,unknown,non_dairy_or_excluded,,750 میلی لیتری,299500,239600,59900,20.0,active,True,23,[],3102,data.vendors[9].products[6],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,4087729,4302711310,بستنی بیسکورول وانیلی میهن 60 گرمی,میهن | non_dairy_or_excluded |  | 60 گرمی | بستنی بیسکورول وانیلی میهن 60 گرمی,میهن,non_dairy_or_excluded,,60 گرمی,70000,50400,19600,28.0,active,True,28,[],10196,data.vendors[9].personalizedProducts[5],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,4087370,4302711281,بستنی قیفی وانیلی کارنیتا میهن 85 گرمی,میهن | non_dairy_or_excluded |  | 85 گرمی | بستنی قیفی وانیلی کارنیتا میهن 85 گرمی,میهن,non_dairy_or_excluded,,85 گرمی,60000,40200,19800,33.0,active,True,7,[],10216,data.vendors[9].personalizedProducts[4],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,4087371,4302711319,بستنی ویفرنا زعفرانی میهن 75 گرمی,میهن | non_dairy_or_excluded |  | 75 گرمی | بستنی ویفرنا زعفرانی میهن 75 گرمی,میهن,non_dairy_or_excluded,,75 گرمی,50000,500,49500,99.0,active,True,32,[],10344,data.vendors[9].personalizedProducts[0],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,4088334,4302711325,بیسکویت سبوس دار ساقه طلایی مینو 200 گرمی,unknown | non_dairy_or_excluded |  | 200 گرمی | بیسکویت سبوس دار ساقه طلایی مینو 200 گرمی,unknown,non_dairy_or_excluded,,200 گرمی,85000,65450,19550,23.0,active,True,87,[],10141,data.vendors[9].personalizedProducts[6],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,9757915,4302711287,سس سالاد سزار دلوسه 390 گرمی,دلوسه | non_dairy_or_excluded |  | 390 گرمی | سس سالاد سزار دلوسه 390 گرمی,دلوسه,non_dairy_or_excluded,,390 گرمی,373500,306270,67230,18.0,active,True,7,[],3085,data.vendors[9].products[7],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,9800491,4302711307,سس ماست دلوسه 400 گرمی,دلوسه | non_dairy_or_excluded |  | 400 گرمی | سس ماست دلوسه 400 گرمی,دلوسه,non_dairy_or_excluded,,400 گرمی,286500,232065,54435,19.0,active,True,4,[],3079,data.vendors[9].products[8],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,9768454,4302711297,سس چیلی تای سبز دلوسه 470 گرمی,دلوسه | non_dairy_or_excluded |  | 470 گرمی | سس چیلی تای سبز دلوسه 470 گرمی,دلوسه,non_dairy_or_excluded,,470 گرمی,202000,159580,42420,21.0,active,True,6,[],3165,data.vendors[9].products[4],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,9716951,4302711299,شامپو مو معمولی Shine & Strength سانسیلک 600 میلی لیتری,unknown | non_dairy_or_excluded |  | 600 میلی لیتری | شامپو مو معمولی Shine & Strength سانسیلک 600 میلی لیتری,unknown,non_dairy_or_excluded,,600 میلی لیتری,436000,357520,78480,18.0,active,True,14,[],3024,data.vendors[9].products[9],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,4085628,4302711284,نوشابه پرتقالی فانتا 1.5 لیتری,unknown | non_dairy_or_unknown |  | 1.5 لیتری | نوشابه پرتقالی فانتا 1.5 لیتری,unknown,non_dairy_or_unknown,,1.5 لیتری,111000,61050,49950,45.0,active,True,11,[],10280,data.vendors[9].personalizedProducts[1],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,4085626,4302711292,نوشابه کولا کوکاکولا 1.5 لیتری,unknown | non_dairy_or_unknown |  | 1.5 لیتری | نوشابه کولا کوکاکولا 1.5 لیتری,unknown,non_dairy_or_unknown,,1.5 لیتری,111000,61050,49950,45.0,active,True,19,[],10231,data.vendors[9].personalizedProducts[3],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,15076427,4302711323,پنیر خامه ای میرکا آلیما 200 گرمی,آلیما | پنیر | پنیر خامه | 200 گرمی | پنیر خامه ای میرکا آلیما 200 گرمی,آلیما,پنیر,پنیر خامه,200 گرمی,121000,94380,26620,22.0,active,True,4,[],3242,data.vendors[9].products[1],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,True
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,4087541,4302711293,پنیر سفید فتا دوشه کم نمک کم چرب پروبیوتیک هراز 300 گرمی,هراز | پنیر | پنیر سفید | 300 گرمی | پنیر سفید فتا دوشه کم نمک کم چرب پروبیوتیک هراز 300 گرمی,هراز,پنیر,پنیر سفید,300 گرمی,165000,133650,31350,19.0,active,True,9,[],3178,data.vendors[9].products[3],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,True
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,9725847,4302711285,پنیر لبنه خرمایی پرچرب آلیما 250 گرمی,آلیما | پنیر | پنیر لبنه | 250 گرمی | پنیر لبنه خرمایی پرچرب آلیما 250 گرمی,آلیما,پنیر,پنیر لبنه,250 گرمی,164000,132840,31160,19.0,active,True,5,[],3104,data.vendors[9].products[5],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,True
20260614_101528_snapp_market_party,2026-06-14T10:15:28,snapp_market_party,snapp_market_party_tehran_probe,سوپرمارکت پردیس - یاران دریان (ونک),72602,15010835,4302711305,پودر کافی میکس 2 در 1 بدون قند نسکافه 24 عددی,unknown | non_dairy_or_excluded |  | 24 عددی | پودر کافی میکس 2 در 1 بدون قند نسکافه 24 عددی,unknown,non_dairy_or_excluded,,24 عددی,980000,774200,205800,21.0,active,True,6,[],3241,data.vendors[9].products[2],snapp_market_party_runs\20260614_101528_snapp_market_party\snapp_market_party_unified_schema_v0_2.csv,2026-06-14 10:15:28,False
